Booking_ID,RoomType,FromDate,Adults,Children,Breakfast,Number of Special Requests,Airport Pickup,Weekend Nights,Weeknights,Loyalty Points,Lead time in days,Booking Type,Existing Customer,Previous Cancellations,Average Room Price
INN08485,Neptune,5/11/2018,2,0,Buffet Breakfast,0,0,0,1,0,8,Offline,0,0,130.0
INN21745,Neptune,21/5/2018,2,1,Buffet Breakfast,0,0,2,2,0,30,Online,0,0,133.58
INN18585,Neptune,21/3/2018,2,0,Buffet Breakfast,1,1,1,2,0,6,Online,0,0,101.0
INN22642,Neptune,29/3/2018,2,0,Buffet Breakfast,1,0,0,4,0,85,Online,0,0,82.45
INN32376,Neptune,29/1/2018,2,0,Not Selected,1,0,1,2,0,17,Online,0,0,77.0
INN05065,Venus,7/9/2018,2,0,Buffet Breakfast,0,0,0,3,0,65,Online,0,0,136.8
INN23242,Neptune,12/4/2018,2,0,Buffet Breakfast,1,0,0,3,0,18,Online,0,0,129.67
INN09571,Neptune,15/6/2018,2,0,Luxury Buffet Breakfast,0,0,0,2,0,239,Offline,0,0,112.2
INN19082,Neptune,24/3/2018,2,0,Not Selected,0,0,1,3,0,49,Offline,0,0,62.8
INN17704,Neptune,18/7/2018,1,0,Buffet Breakfast,0,0,1,2,0,177,Online,0,0,77.03
INN23155,Neptune,19/1/2018,1,0,Buffet Breakfast,0,0,0,2,0,151,Offline,0,0,71.0
INN11399,Saturn,31/7/2018,2,0,Buffet Breakfast,1,0,2,1,0,274,Online,0,0,96.5
INN34751,Venus,22/10/2017,1,0,Buffet Breakfast,0,0,0,0,0,1,Complementary,0,0,0.0
INN20060,Neptune,4/12/2017,2,0,Buffet Breakfast,0,0,2,2,0,134,Offline,0,0,65.0
INN29534,Neptune,21/7/2018,2,0,Luxury Buffet Breakfast,0,0,0,2,0,292,Offline,0,0,115.0
INN17478,Neptune,30/10/2018,1,0,Buffet Breakfast,1,0,2,2,0,98,Online,0,0,90.45
INN12241,Venus,25/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,83,Online,0,0,104.4
INN32641,Neptune,18/9/2018,2,0,Buffet Breakfast,0,0,2,1,0,102,Offline,0,0,80.75
INN34829,Neptune,22/4/2018,2,0,Buffet Breakfast,0,0,1,2,0,168,Offline,0,0,85.0
INN00556,Neptune,13/11/2018,2,0,Not Selected,0,0,2,0,0,117,Online,0,0,79.2
INN11600,Venus,5/12/2017,2,0,Buffet Breakfast,0,0,2,1,0,72,Offline,0,0,60.0
INN02691,Neptune,25/3/2018,2,0,Buffet Breakfast,1,0,1,2,0,113,Offline,0,0,58.0
INN09855,Neptune,6/10/2018,2,0,Buffet Breakfast,0,0,0,1,0,51,Online,0,0,95.04
INN01479,Neptune,14/8/2018,2,0,Buffet Breakfast,1,0,2,0,0,36,Online,0,0,135.9
INN14006,Neptune,4/5/2018,2,0,Buffet Breakfast,0,0,0,4,0,253,Offline,0,0,90.0
INN15256,Neptune,6/6/2018,2,0,Luxury Buffet Breakfast,1,0,1,1,0,247,Offline,0,0,115.0
INN19150,Neptune,10/11/2018,2,0,Buffet Breakfast,1,0,0,3,1,18,Online,1,0,123.33
INN13086,Neptune,19/2/2018,1,0,Buffet Breakfast,0,0,0,1,0,99,Corporate,0,0,81.0
INN25936,Neptune,5/10/2018,1,0,Buffet Breakfast,0,0,0,3,0,163,Offline,0,0,100.8
INN11519,Neptune,25/2/2018,2,0,Not Selected,1,0,0,2,0,3,Online,0,0,83.5
INN19730,Neptune,16/5/2018,2,0,Buffet Breakfast,0,0,1,1,0,97,Offline,0,0,80.75
INN15415,Neptune,12/4/2018,2,0,Not Selected,0,0,0,3,0,64,Online,0,0,94.5
INN15128,Neptune,6/9/2018,2,0,Buffet Breakfast,0,0,0,3,0,49,Online,0,0,110.7
INN08515,Venus,16/10/2018,2,0,Buffet Breakfast,0,0,2,3,0,256,Online,0,0,103.7
INN13402,Neptune,3/3/2018,1,0,Buffet Breakfast,0,0,0,1,0,3,Online,0,0,95.0
INN09908,Venus,3/6/2018,2,0,Buffet Breakfast,1,0,1,2,0,14,Online,0,0,149.33
INN14862,Neptune,9/6/2018,2,0,Buffet Breakfast,0,0,0,1,0,27,Offline,0,0,120.0
INN07521,Jupiter,2/3/2018,2,2,Buffet Breakfast,0,0,0,3,0,3,Online,0,0,183.0
INN35371,Venus,10/6/2018,3,0,Buffet Breakfast,2,0,0,2,0,3,Online,0,0,157.0
INN07971,Neptune,24/3/2018,2,0,Buffet Breakfast,1,0,0,3,0,37,Online,0,0,117.6
INN15353,Neptune,18/9/2017,2,0,Luxury Buffet Breakfast,0,0,0,1,0,72,Offline,0,0,108.0
INN13195,Venus,10/11/2017,2,0,Buffet Breakfast,1,0,0,4,0,5,Online,0,0,76.58
INN32442,Neptune,13/2/2018,2,0,Not Selected,0,0,0,1,0,1,Online,0,0,79.0
INN19953,Venus,17/10/2018,3,0,Buffet Breakfast,2,0,1,3,0,154,Online,0,0,151.2
INN04730,Venus,20/5/2018,3,0,Buffet Breakfast,0,0,0,1,0,1,Online,0,0,197.0
INN22083,Jupiter,25/12/2017,2,0,Buffet Breakfast,0,0,2,3,0,9,Online,0,0,98.64
INN26587,Venus,20/3/2018,3,0,Buffet Breakfast,1,0,2,2,0,53,Online,0,0,124.1
INN15883,Neptune,5/10/2018,2,0,Not Selected,1,0,0,3,0,209,Online,0,0,98.1
INN23789,Saturn,18/6/2018,2,0,Buffet Breakfast,2,1,0,1,0,238,Online,0,0,114.48
INN14265,Neptune,11/6/2018,2,0,Buffet Breakfast,0,0,0,0,0,1,Online,0,0,0.0
INN26879,Neptune,15/6/2018,1,0,Buffet Breakfast,0,0,0,2,0,188,Offline,0,0,130.0
INN10188,Venus,8/6/2018,2,1,Buffet Breakfast,2,1,0,1,0,0,Online,0,0,148.0
INN25890,Neptune,12/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,279,Offline,0,0,110.0
INN27617,Neptune,6/4/2018,2,0,Luxury Buffet Breakfast,0,0,0,1,0,55,Offline,0,0,104.0
INN16365,Neptune,5/9/2018,2,0,Luxury Buffet Breakfast,1,0,2,5,0,277,Offline,0,0,89.14
INN05814,Venus,24/12/2018,2,1,Buffet Breakfast,1,0,2,1,0,35,Online,0,0,119.81
INN18618,Venus,13/6/2018,2,0,Buffet Breakfast,0,0,1,0,0,18,Online,0,0,97.02
INN23063,Jupiter,13/9/2018,2,0,Buffet Breakfast,1,0,2,5,0,32,Online,0,0,137.52
INN00649,Venus,29/12/2018,2,0,Buffet Breakfast,0,0,0,3,0,57,Online,0,0,219.6
INN28941,Neptune,27/4/2018,2,0,Buffet Breakfast,1,0,0,2,0,3,Online,0,0,131.0
INN17486,Neptune,24/6/2018,1,0,Buffet Breakfast,0,0,0,2,0,192,Offline,0,0,95.0
INN13254,Neptune,13/9/2018,1,0,Luxury Buffet Breakfast,0,0,0,2,0,346,Offline,0,0,90.0
INN33630,Neptune,4/7/2018,2,0,Not Selected,0,0,1,5,0,20,Online,0,0,139.0
INN28852,Neptune,2/5/2018,1,0,Buffet Breakfast,0,1,1,0,0,3,Corporate,0,0,98.0
INN13779,Neptune,29/6/2018,2,0,Buffet Breakfast,0,0,0,3,0,40,Online,0,0,117.9
INN34515,Neptune,15/8/2018,2,0,Buffet Breakfast,0,0,1,2,0,133,Offline,0,0,86.36
INN09959,Venus,3/11/2017,2,0,Buffet Breakfast,0,1,0,4,0,12,Online,0,0,91.45
INN19722,Jupiter,2/11/2018,1,2,Buffet Breakfast,1,0,4,9,0,30,Online,0,0,186.22
INN24465,Venus,23/9/2018,3,0,Buffet Breakfast,1,0,0,2,0,141,Online,0,0,163.8
INN10698,Neptune,12/10/2017,2,0,Buffet Breakfast,1,0,1,3,0,60,Offline,0,0,65.0
INN34217,Neptune,7/9/2017,2,0,Luxury Buffet Breakfast,0,0,1,4,0,9,Offline,0,0,116.04
INN03827,Venus,22/10/2018,2,1,Luxury Buffet Breakfast,1,0,2,5,0,93,Online,0,0,150.56
INN04951,Neptune,25/4/2018,2,0,Not Selected,0,0,1,2,0,62,Online,0,0,94.8
INN21236,Neptune,29/5/2018,3,0,Buffet Breakfast,2,0,2,3,0,111,Offline,0,0,105.0
INN17526,Venus,6/11/2018,1,0,Buffet Breakfast,1,0,2,2,0,77,Online,0,0,145.8
INN16490,Neptune,22/3/2018,2,0,Buffet Breakfast,0,0,0,1,0,42,Online,0,0,93.6
INN24062,Neptune,20/10/2017,1,0,Buffet Breakfast,1,0,0,3,0,6,Online,0,0,120.0
INN18337,Neptune,14/6/2018,1,0,Buffet Breakfast,0,0,0,3,0,71,Offline,0,0,120.0
INN08549,Neptune,17/4/2018,2,0,Not Selected,2,0,1,0,0,1,Online,0,0,89.0
INN03842,Venus,7/10/2018,2,0,Buffet Breakfast,3,0,1,2,0,77,Online,0,0,132.3
INN06898,Neptune,6/9/2018,1,0,Not Selected,1,0,0,2,0,5,Online,0,0,110.11
INN31478,Neptune,23/9/2018,2,0,Buffet Breakfast,2,0,1,2,0,275,Online,0,0,118.2
INN17802,Neptune,13/2/2018,2,0,Buffet Breakfast,0,0,2,1,0,1,Offline,0,0,80.0
INN07465,Neptune,1/12/2018,2,1,Buffet Breakfast,1,0,0,2,0,49,Online,0,0,98.82
INN33675,Neptune,4/8/2017,2,0,Not Selected,1,1,0,2,0,0,Online,0,0,80.0
INN07018,Neptune,6/4/2018,2,0,Luxury Buffet Breakfast,0,0,0,1,0,55,Offline,0,0,104.0
INN09423,Venus,4/12/2018,3,0,Buffet Breakfast,1,0,2,2,0,59,Online,0,0,119.0
INN16956,Neptune,2/10/2017,1,0,Buffet Breakfast,0,0,0,2,0,1,Offline,1,1,100.0
INN25614,Neptune,16/9/2017,2,0,Buffet Breakfast,0,0,0,2,0,72,Online,0,0,89.25
INN02096,Neptune,18/4/2018,2,0,Luxury Buffet Breakfast,0,0,1,4,0,26,Offline,0,0,133.8
INN07693,Neptune,7/12/2018,2,0,Not Selected,0,0,0,4,0,205,Online,0,0,63.75
INN06321,Neptune,26/9/2018,2,0,Buffet Breakfast,0,0,1,3,0,250,Online,0,0,95.0
INN17600,Neptune,4/9/2017,1,0,Buffet Breakfast,0,0,1,2,0,219,Offline,0,0,76.67
INN31852,Neptune,3/9/2017,2,0,Buffet Breakfast,2,0,0,3,0,8,Online,0,0,117.67
INN19033,Neptune,6/12/2018,2,0,Not Selected,1,0,0,4,0,99,Online,0,0,74.8
INN19467,Neptune,28/6/2018,2,0,Not Selected,0,0,0,2,0,93,Online,0,0,103.5
INN21970,Venus,9/3/2018,3,0,Buffet Breakfast,4,0,0,4,0,20,Online,0,0,129.5
INN04544,Venus,20/3/2018,2,0,Buffet Breakfast,0,0,2,4,0,105,Online,0,0,88.12
INN14212,Neptune,15/4/2018,2,0,Not Selected,0,0,1,2,0,15,Online,0,0,106.33
INN16314,Neptune,13/8/2018,2,0,Buffet Breakfast,1,0,1,1,0,3,Online,0,0,180.0
INN14612,Venus,15/11/2017,2,0,Buffet Breakfast,0,0,2,3,0,55,Offline,0,0,60.0
INN02029,Neptune,17/4/2018,2,1,Buffet Breakfast,0,0,2,1,0,5,Offline,0,0,95.2
INN16305,Neptune,15/10/2018,2,0,Buffet Breakfast,0,0,2,1,0,252,Online,0,0,106.3
INN09282,Venus,10/7/2018,3,0,Buffet Breakfast,2,0,2,1,0,151,Online,0,0,168.3
INN04569,Neptune,25/9/2018,2,0,Buffet Breakfast,1,0,2,0,0,20,Offline,0,0,85.5
INN24754,Neptune,3/4/2018,2,0,Not Selected,1,0,2,0,0,88,Online,0,0,85.5
INN16127,Neptune,2/8/2018,2,0,Buffet Breakfast,0,0,2,6,0,248,Offline,0,0,72.25
INN22559,Neptune,30/3/2018,2,0,Not Selected,0,0,0,4,0,57,Online,0,0,76.76
INN18051,Venus,2/4/2018,3,0,Buffet Breakfast,1,1,2,1,0,6,Online,0,0,149.33
INN13573,Neptune,14/4/2018,1,0,Not Selected,1,0,0,3,0,29,Online,0,0,102.0
INN22620,Neptune,9/6/2018,2,0,Buffet Breakfast,0,0,0,1,0,27,Offline,0,0,120.0
INN09736,Neptune,20/6/2018,2,1,Buffet Breakfast,0,0,1,1,0,31,Offline,0,0,118.5
INN32502,Venus,8/8/2018,3,0,Buffet Breakfast,2,0,1,2,0,99,Online,0,0,166.4
INN34808,Neptune,14/6/2018,1,0,Buffet Breakfast,0,0,0,3,0,71,Offline,0,0,120.0
INN04315,Neptune,14/6/2018,1,0,Buffet Breakfast,0,0,0,3,0,71,Offline,0,0,120.0
INN14667,Neptune,30/10/2018,2,0,Buffet Breakfast,1,1,2,1,0,8,Online,0,0,149.0
INN03121,Neptune,18/6/2018,2,1,Buffet Breakfast,0,0,2,1,0,23,Online,0,0,149.0
INN02011,Neptune,18/9/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,74,Offline,0,0,109.0
INN34511,Jupiter,9/7/2018,2,1,Buffet Breakfast,2,0,0,1,0,44,Online,0,0,189.9
INN06591,Neptune,10/10/2018,1,0,Buffet Breakfast,0,0,1,0,0,111,Online,0,0,120.0
INN34109,Neptune,2/12/2018,2,0,Buffet Breakfast,0,0,0,2,0,29,Corporate,0,0,85.0
INN33710,Neptune,12/3/2018,2,0,Not Selected,1,0,1,1,0,3,Online,0,0,106.0
INN19023,Neptune,5/9/2018,2,0,Not Selected,0,0,1,2,0,64,Online,0,0,91.2
INN11422,Neptune,9/1/2018,1,0,Buffet Breakfast,0,0,0,1,0,5,Online,0,0,75.0
INN29340,Venus,19/6/2018,1,0,Buffet Breakfast,0,0,2,1,0,30,Online,0,0,122.4
INN11021,Neptune,12/6/2018,1,0,Buffet Breakfast,0,0,2,4,0,69,Offline,0,0,120.0
INN18521,Mercury,11/9/2018,2,0,Buffet Breakfast,2,0,1,0,0,9,Complementary,0,0,0.0
INN00476,Mercury,12/6/2018,2,2,Buffet Breakfast,0,0,2,1,0,30,Online,0,0,187.04
INN34535,Neptune,24/12/2018,2,0,Not Selected,2,0,2,3,0,55,Online,0,0,80.24
INN24311,Neptune,12/10/2018,2,0,Not Selected,1,0,0,2,0,0,Online,0,0,130.0
INN02720,Neptune,27/11/2017,2,0,Buffet Breakfast,2,0,1,2,0,73,Online,0,0,79.2
INN26732,Neptune,4/9/2017,1,0,Buffet Breakfast,0,0,1,2,0,219,Offline,0,0,76.67
INN09321,Neptune,5/5/2018,2,0,Buffet Breakfast,0,0,0,3,0,259,Offline,0,0,90.0
INN13582,Venus,23/7/2018,2,0,Buffet Breakfast,1,0,2,1,0,178,Online,0,0,109.8
INN04420,Neptune,10/10/2018,1,0,Buffet Breakfast,0,0,1,0,0,10,Corporate,0,0,89.0
INN32631,Neptune,6/4/2018,2,0,Buffet Breakfast,0,0,0,1,0,105,Offline,0,0,75.0
INN12520,Neptune,16/10/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,102,Offline,0,0,109.0
INN23902,Venus,30/10/2018,1,0,Buffet Breakfast,0,0,2,0,0,2,Aviation,0,0,99.0
INN18954,Venus,31/3/2018,2,0,Buffet Breakfast,2,0,0,3,0,54,Online,0,0,104.4
INN00118,Neptune,12/11/2018,2,1,Buffet Breakfast,3,0,2,5,0,105,Online,0,0,102.83
INN03862,Neptune,8/9/2018,2,0,Not Selected,0,0,0,3,0,126,Online,0,0,118.8
INN24488,Neptune,14/6/2018,1,0,Buffet Breakfast,0,0,0,3,0,71,Offline,0,0,120.0
INN15591,Neptune,28/2/2018,1,0,Buffet Breakfast,0,0,2,1,0,1,Offline,0,0,60.0
INN24298,Neptune,28/4/2018,2,0,Buffet Breakfast,1,0,0,3,0,13,Online,0,0,137.67
INN19034,Neptune,20/8/2018,2,1,Buffet Breakfast,1,0,1,1,0,101,Online,0,0,134.1
INN21926,Venus,15/9/2018,2,0,Buffet Breakfast,2,0,0,3,0,64,Online,0,0,149.4
INN02860,Neptune,15/10/2018,2,0,Buffet Breakfast,0,0,2,1,0,31,Offline,0,0,85.0
INN28410,Neptune,27/1/2018,2,0,Buffet Breakfast,1,1,0,1,0,2,Online,0,0,102.0
INN03729,Neptune,8/7/2018,2,0,Buffet Breakfast,0,0,0,2,0,115,Online,0,0,114.3
INN27323,Neptune,17/6/2018,2,0,Buffet Breakfast,0,0,0,2,0,245,Offline,0,0,75.0
INN27197,Neptune,23/9/2018,2,0,Buffet Breakfast,2,1,0,2,0,21,Online,0,0,170.0
INN05124,Neptune,31/12/2017,2,0,Not Selected,2,0,2,7,0,4,Online,0,0,90.78
INN24143,Jupiter,1/3/2018,1,0,Buffet Breakfast,1,0,0,2,13,1,Complementary,1,3,0.0
INN01705,Neptune,28/2/2018,1,0,Buffet Breakfast,0,0,2,1,0,1,Online,0,0,60.0
INN01546,Jupiter,13/5/2018,2,1,Buffet Breakfast,0,0,1,2,0,68,Online,0,0,198.9
INN21051,Venus,18/5/2018,2,0,Buffet Breakfast,0,0,0,1,0,27,Online,0,0,156.0
INN17914,Neptune,6/12/2018,2,1,Buffet Breakfast,2,0,0,4,0,112,Online,0,0,100.3
INN22603,Venus,6/8/2018,2,1,Buffet Breakfast,1,0,0,1,0,63,Online,0,0,161.1
INN26165,Neptune,2/5/2018,2,0,Buffet Breakfast,0,0,1,2,0,19,Online,0,0,130.0
INN12340,Venus,10/3/2018,3,0,Buffet Breakfast,0,0,1,3,0,14,Offline,0,0,69.75
INN22817,Neptune,28/9/2017,2,0,Buffet Breakfast,1,0,1,3,0,6,Online,0,0,169.0
INN00129,Neptune,5/6/2018,1,0,Buffet Breakfast,0,0,2,3,0,117,Offline,0,0,110.0
INN24843,Neptune,27/2/2018,1,0,Buffet Breakfast,0,0,2,2,0,115,Offline,0,0,76.0
INN18006,Neptune,12/7/2018,2,0,Not Selected,1,0,0,2,0,93,Online,0,0,94.5
INN34405,Neptune,14/6/2018,1,0,Buffet Breakfast,0,0,0,3,0,71,Offline,0,0,120.0
INN07518,Venus,8/4/2018,2,0,Buffet Breakfast,1,0,1,2,0,6,Online,0,0,101.13
INN12361,Neptune,12/10/2017,2,0,Buffet Breakfast,2,0,1,2,0,28,Online,0,0,99.87
INN18444,Venus,19/11/2018,2,0,Luxury Buffet Breakfast,3,0,1,1,0,76,Online,0,0,146.8
INN08929,Neptune,25/4/2018,1,0,Buffet Breakfast,0,0,1,0,0,60,Corporate,0,0,65.0
INN22438,Neptune,30/10/2017,2,0,Buffet Breakfast,0,0,2,2,0,99,Offline,0,0,65.0
INN12630,Neptune,10/2/2018,2,0,Buffet Breakfast,0,0,0,4,0,23,Online,0,0,72.8
INN14895,Neptune,12/9/2018,2,0,Buffet Breakfast,0,0,1,5,0,147,Online,0,0,126.9
INN12133,Neptune,25/9/2017,1,0,Buffet Breakfast,1,0,0,2,0,64,Online,0,0,190.0
INN26930,Neptune,25/8/2018,2,0,Buffet Breakfast,0,0,0,3,0,143,Offline,0,0,100.0
INN20365,Neptune,21/1/2018,1,0,Buffet Breakfast,0,0,0,1,5,0,Corporate,1,0,76.0
INN32158,Neptune,22/11/2018,1,0,Buffet Breakfast,0,0,0,1,0,216,Corporate,0,0,137.0
INN35273,Neptune,11/9/2018,2,0,Buffet Breakfast,0,0,2,0,0,69,Online,0,0,135.9
INN10054,Neptune,22/11/2018,2,0,Buffet Breakfast,2,0,0,4,0,159,Online,0,0,85.0
INN15870,Venus,29/4/2018,3,0,Buffet Breakfast,2,0,2,2,0,10,Online,0,0,172.0
INN27546,Neptune,4/10/2017,2,0,Buffet Breakfast,0,0,2,1,0,2,Online,0,0,114.0
INN24003,Neptune,24/6/2018,1,0,Buffet Breakfast,0,0,0,2,0,192,Offline,0,0,95.0
INN04353,Neptune,21/6/2018,2,0,Buffet Breakfast,1,0,0,3,0,60,Online,0,0,99.9
INN02242,Venus,7/10/2017,1,0,Buffet Breakfast,1,0,0,4,0,0,Online,0,0,159.75
INN29998,Neptune,2/12/2018,1,0,Buffet Breakfast,0,0,0,2,0,266,Offline,0,0,75.0
INN17143,Neptune,2/11/2018,1,0,Not Selected,0,0,0,1,0,28,Online,0,0,120.0
INN16556,Neptune,28/4/2018,2,0,Buffet Breakfast,1,1,0,1,0,92,Online,0,0,105.3
INN30028,Neptune,23/4/2018,2,0,Buffet Breakfast,1,0,2,1,0,44,Offline,0,0,95.0
INN26225,Neptune,6/10/2018,2,0,Buffet Breakfast,1,0,1,3,0,85,Offline,0,0,85.0
INN18007,Neptune,29/7/2018,2,0,Not Selected,1,0,2,2,0,214,Online,0,0,80.75
INN34732,Venus,10/4/2018,1,0,Buffet Breakfast,0,0,2,2,0,4,Online,0,0,135.0
INN31145,Neptune,4/9/2018,1,0,Buffet Breakfast,0,0,2,4,0,89,Offline,0,0,85.0
INN06932,Venus,19/8/2018,2,0,Buffet Breakfast,2,0,0,1,0,88,Online,0,0,131.4
INN08790,Neptune,6/11/2018,1,0,Buffet Breakfast,2,0,2,3,0,6,Online,0,0,155.2
INN07377,Neptune,13/9/2018,2,0,Luxury Buffet Breakfast,1,0,0,2,0,346,Online,0,0,115.0
INN25649,Neptune,12/10/2017,2,0,Buffet Breakfast,1,0,1,1,0,60,Offline,0,0,65.0
INN04340,Neptune,FromDate,1,0,Luxury Buffet Breakfast,0,0,0,2,0,377,Online,0,0,90.0
INN20969,Jupiter,18/7/2018,2,1,Buffet Breakfast,1,0,3,8,0,61,Offline,0,0,139.34
INN24086,Neptune,9/10/2018,2,0,Buffet Breakfast,1,0,2,3,0,17,Offline,0,0,95.0
INN31458,Neptune,16/9/2018,2,0,Buffet Breakfast,0,0,1,2,0,302,Offline,0,0,100.0
INN26279,Neptune,20/9/2017,2,0,Buffet Breakfast,0,0,2,0,0,5,Corporate,1,1,100.0
INN08944,Neptune,20/6/2018,1,0,Buffet Breakfast,1,0,1,3,0,15,Online,0,0,125.0
INN08908,Neptune,22/6/2018,1,0,Buffet Breakfast,0,0,1,4,0,190,Offline,0,0,95.0
INN13354,Neptune,29/10/2018,2,0,Buffet Breakfast,1,0,2,2,0,258,Online,0,0,88.83
INN17904,Neptune,10/3/2018,2,0,Buffet Breakfast,0,0,1,3,0,69,Online,0,0,69.6
INN07780,Neptune,23/4/2018,2,0,Buffet Breakfast,0,0,1,1,0,120,Online,0,0,95.2
INN33109,Venus,7/4/2018,2,0,Buffet Breakfast,0,0,0,3,0,85,Online,0,0,99.3
INN05707,Venus,30/4/2018,2,0,Buffet Breakfast,0,0,1,1,0,62,Online,0,0,140.4
INN31146,Neptune,29/1/2018,1,0,Buffet Breakfast,0,0,2,2,0,12,Online,0,0,77.0
INN29463,Neptune,24/2/2018,1,0,Buffet Breakfast,0,0,0,2,10,1,Corporate,1,0,65.5
INN29999,Neptune,11/7/2018,1,0,Buffet Breakfast,0,0,1,2,0,3,Corporate,0,0,118.15
INN17208,Saturn,14/3/2018,2,0,Buffet Breakfast,1,0,1,1,0,31,Online,0,0,81.9
INN27269,Venus,20/9/2018,3,0,Buffet Breakfast,0,0,0,3,0,55,Online,0,0,168.3
INN23952,Neptune,30/4/2018,2,0,Buffet Breakfast,1,0,2,5,0,98,Online,0,0,109.81
INN28298,Neptune,29/8/2018,1,0,Buffet Breakfast,1,0,2,5,0,68,Online,0,0,92.35
INN00124,Neptune,5/5/2018,2,0,Buffet Breakfast,0,0,0,3,0,148,Online,0,0,105.3
INN03472,Venus,13/9/2018,2,0,Buffet Breakfast,1,0,0,2,0,5,Online,0,0,184.0
INN07463,Neptune,29/12/2017,2,0,Buffet Breakfast,0,0,0,3,0,146,Offline,0,0,75.0
INN27049,Neptune,17/7/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,273,Offline,0,0,109.0
INN34632,Neptune,12/8/2018,2,1,Luxury Buffet Breakfast,2,0,1,2,0,96,Online,0,0,178.65
INN24327,Neptune,17/4/2018,2,0,Not Selected,0,0,2,0,0,56,Online,0,0,90.0
INN29496,Neptune,5/8/2018,2,0,Buffet Breakfast,1,0,1,2,0,107,Online,0,0,111.3
INN31021,Venus,14/8/2018,2,0,Buffet Breakfast,2,0,2,2,0,6,Online,0,0,170.0
INN09213,Neptune,21/10/2018,2,1,Buffet Breakfast,1,0,0,2,0,12,Online,0,0,180.0
INN30669,Venus,19/3/2018,3,0,Buffet Breakfast,1,0,2,1,0,52,Online,0,0,131.4
INN33419,Neptune,18/3/2018,1,0,Buffet Breakfast,0,0,2,2,0,64,Online,0,0,93.5
INN28905,Neptune,10/6/2018,1,2,Buffet Breakfast,0,0,3,7,0,65,Online,0,0,162.45
INN24338,Jupiter,19/8/2018,2,2,Luxury Buffet Breakfast,0,0,1,2,0,150,Online,0,0,231.6
INN20309,Neptune,21/12/2017,1,0,Buffet Breakfast,0,0,1,0,0,0,Corporate,0,0,65.0
INN18689,Neptune,12/12/2018,1,0,Not Selected,1,0,1,0,0,6,Online,0,0,88.0
INN02106,Neptune,8/9/2018,2,0,Buffet Breakfast,0,0,0,3,0,433,Online,0,0,70.0
INN00368,Neptune,9/4/2018,2,0,Buffet Breakfast,1,0,1,1,0,159,Offline,0,0,70.0
INN36236,Neptune,21/9/2017,1,0,Buffet Breakfast,0,0,1,0,0,3,Offline,0,0,77.0
INN11489,Neptune,22/1/2018,1,0,Buffet Breakfast,0,0,0,1,7,3,Corporate,1,0,66.0
INN09824,Venus,18/4/2018,3,0,Buffet Breakfast,2,0,1,1,0,35,Online,0,0,128.7
INN07919,Neptune,11/7/2018,2,0,Buffet Breakfast,0,0,1,0,0,56,Online,0,0,88.01
INN14143,Neptune,6/4/2018,2,0,Buffet Breakfast,0,0,0,1,0,105,Offline,0,0,75.0
INN09217,Neptune,21/5/2018,2,0,Luxury Buffet Breakfast,1,0,1,1,0,4,Offline,0,0,112.0
INN27591,Venus,26/2/2018,3,0,Buffet Breakfast,1,0,1,2,0,28,Online,0,0,125.77
INN04449,Venus,19/10/2017,2,0,Buffet Breakfast,0,0,1,3,0,4,Offline,0,0,72.25
INN13083,Neptune,17/2/2018,2,0,Buffet Breakfast,0,0,0,3,0,44,Offline,0,0,75.0
INN02957,Neptune,25/10/2018,2,0,Not Selected,0,0,0,3,0,21,Offline,0,0,85.0
INN17150,Neptune,6/7/2018,1,0,Buffet Breakfast,0,0,2,4,0,245,Offline,0,0,110.0
INN07281,Jupiter,15/8/2018,2,2,Buffet Breakfast,1,1,1,3,0,148,Online,0,0,182.83
INN01485,Neptune,12/9/2017,2,0,Buffet Breakfast,2,0,1,1,0,4,Online,0,0,128.5
INN29181,Venus,8/4/2018,3,0,Buffet Breakfast,0,0,1,2,0,59,Online,0,0,137.7
INN21976,Neptune,29/7/2018,2,0,Not Selected,0,0,0,1,0,0,Online,0,0,89.0
INN08162,Neptune,31/3/2018,2,0,Buffet Breakfast,2,0,0,3,0,173,Online,0,0,100.8
INN23105,Venus,11/11/2018,2,0,Buffet Breakfast,1,0,1,2,0,57,Online,0,0,105.0
INN25956,Neptune,20/6/2018,2,0,Buffet Breakfast,1,0,1,1,0,93,Online,0,0,126.9
INN01886,Neptune,20/1/2018,1,0,Buffet Breakfast,0,0,2,8,0,13,Online,0,0,81.7
INN05270,Neptune,19/9/2017,2,0,Buffet Breakfast,1,0,2,4,0,26,Online,0,0,119.87
INN01275,Neptune,4/3/2018,3,0,Buffet Breakfast,2,0,0,2,0,40,Online,0,0,126.3
INN29123,Neptune,7/6/2018,2,0,Buffet Breakfast,0,0,0,3,0,213,Offline,0,0,130.0
INN12860,Neptune,23/5/2018,2,0,Buffet Breakfast,1,0,1,2,0,38,Online,0,0,126.9
INN09314,Venus,13/3/2018,2,0,Buffet Breakfast,1,0,2,2,0,62,Online,0,0,63.49
INN00006,Neptune,13/9/2018,2,0,Luxury Buffet Breakfast,1,0,0,2,0,346,Online,0,0,115.0
