Booking_ID,RoomType,FromDate,Adults,Children,Breakfast,Number of Special Requests,Airport Pickup,Weekend Nights,Weeknights,Loyalty Points,Lead time in days,Booking Type,Existing Customer,Previous Cancellations,Average Room Price,Booking Status
INN06110,Neptune,25/4/2018,1,0,Buffet Breakfast,1,0,1,0,15,0,Corporate,1,0,65.0,Arrived
INN32366,Neptune,12/10/2017,2,0,Buffet Breakfast,2,0,1,3,0,166,Online,0,0,89.25,Arrived
INN32696,Venus,27/8/2018,2,0,Buffet Breakfast,1,0,1,1,0,56,Online,0,0,136.35,Canceled
INN00609,Neptune,28/12/2018,2,0,Buffet Breakfast,0,0,0,4,0,36,Online,0,0,168.73,Arrived
INN13717,Neptune,8/8/2018,2,0,Buffet Breakfast,1,0,1,3,0,163,Online,0,0,78.96,Arrived
INN32304,Neptune,29/12/2018,2,0,Buffet Breakfast,1,0,0,3,0,52,Online,0,0,122.4,Arrived
INN35167,Neptune,24/11/2018,2,0,Buffet Breakfast,0,0,1,3,0,42,Offline,0,0,68.0,Arrived
INN00647,Venus,30/3/2018,2,0,Buffet Breakfast,0,0,1,4,0,191,Offline,0,0,69.0,Arrived
INN15411,Venus,8/10/2017,2,0,Buffet Breakfast,1,0,0,1,0,21,Online,0,0,117.0,Canceled
INN05805,Neptune,2/12/2018,2,0,Buffet Breakfast,0,0,0,2,0,315,Offline,0,0,52.0,Arrived
INN30175,Neptune,11/4/2018,2,0,Buffet Breakfast,0,0,1,1,0,37,Online,0,0,105.3,Canceled
INN28366,Saturn,1/1/2018,2,0,Buffet Breakfast,1,0,1,2,0,17,Online,0,0,96.08,Arrived
INN29615,Venus,16/9/2018,2,0,Buffet Breakfast,1,0,0,1,0,88,Online,0,0,149.4,Canceled
INN23670,Venus,14/3/2018,1,0,Luxury Buffet Breakfast,0,0,1,4,0,17,Offline,0,0,82.0,Arrived
INN11297,Venus,19/7/2018,2,0,Buffet Breakfast,0,0,0,3,0,143,Online,0,0,121.8,Canceled
INN29420,Saturn,30/6/2018,2,0,Buffet Breakfast,0,0,0,2,0,124,Online,0,0,97.55,Arrived
INN35743,Neptune,17/6/2018,2,0,Buffet Breakfast,0,0,0,2,0,245,Offline,0,0,75.0,Canceled
INN00070,Neptune,25/4/2018,2,0,Buffet Breakfast,1,0,1,2,0,74,Online,0,0,85.5,Arrived
INN32988,Neptune,2/5/2018,2,0,Not Selected,1,0,1,3,0,100,Online,0,0,91.38,Arrived
INN04001,Neptune,20/9/2018,2,0,Buffet Breakfast,0,0,0,4,0,44,Online,0,0,101.52,Arrived
INN06673,Neptune,8/6/2018,1,0,Buffet Breakfast,0,0,0,1,2,0,Corporate,1,0,92.5,Arrived
INN19980,Neptune,20/10/2017,3,0,Buffet Breakfast,1,0,0,4,0,15,Online,0,0,111.6,Arrived
INN35894,Neptune,16/1/2018,2,0,Not Selected,0,0,2,1,0,11,Online,0,0,67.5,Arrived
INN02984,Neptune,15/10/2017,1,0,Buffet Breakfast,0,0,0,2,0,14,Offline,0,0,100.0,Arrived
INN10835,Neptune,26/8/2018,2,1,Buffet Breakfast,1,1,2,2,0,186,Online,0,0,106.25,Canceled
INN24984,Neptune,7/5/2018,2,0,Buffet Breakfast,0,0,0,1,0,73,Online,0,0,126.9,Canceled
INN31254,Neptune,23/6/2018,2,0,Not Selected,0,0,0,1,0,82,Online,0,0,85.5,Canceled
INN33819,Neptune,2/7/2018,2,0,Not Selected,1,0,2,2,0,19,Online,0,0,139.0,Canceled
INN07158,Venus,23/6/2018,2,1,Buffet Breakfast,2,0,1,3,0,166,Online,0,0,110.37,Canceled
INN15151,Venus,14/9/2018,2,0,Buffet Breakfast,0,0,0,4,0,62,Online,0,0,149.4,Arrived
INN20031,Venus,4/7/2018,2,0,Buffet Breakfast,0,0,1,5,0,140,Online,0,0,116.45,Canceled
INN25814,Venus,11/7/2018,3,0,Buffet Breakfast,2,0,2,5,0,187,Online,0,0,134.45,Canceled
INN10872,Neptune,11/7/2018,2,1,Buffet Breakfast,2,0,1,1,0,152,Online,0,0,119.0,Canceled
INN04821,Neptune,8/4/2018,1,0,Buffet Breakfast,1,0,0,1,0,96,Online,0,0,90.9,Canceled
INN25587,Venus,26/9/2018,2,0,Buffet Breakfast,0,0,1,2,1,15,Online,1,0,164.0,Arrived
INN11675,Neptune,7/8/2018,1,0,Buffet Breakfast,0,0,2,1,0,125,Online,0,0,108.9,Canceled
INN02354,Neptune,5/12/2018,1,1,Not Selected,2,0,3,7,0,217,Online,0,0,65.11,Arrived
INN14924,Neptune,12/4/2018,1,0,Buffet Breakfast,1,0,0,3,0,91,Online,0,0,90.9,Arrived
INN14414,Neptune,26/8/2018,3,0,Buffet Breakfast,1,0,2,3,0,192,Offline,0,0,96.9,Arrived
INN09273,Neptune,28/4/2018,2,0,Luxury Buffet Breakfast,0,0,0,1,0,5,Online,0,0,130.13,Arrived
INN05437,Neptune,9/12/2018,2,0,Not Selected,1,0,0,2,0,51,Online,0,0,79.2,Arrived
INN15738,Neptune,5/2/2018,2,0,Not Selected,0,0,0,2,0,31,Online,0,0,67.5,Canceled
INN11018,Neptune,3/10/2018,1,0,Buffet Breakfast,1,1,1,0,1,4,Corporate,1,0,67.0,Arrived
INN34562,Neptune,8/8/2017,2,0,Luxury Buffet Breakfast,0,0,2,1,0,124,Offline,0,0,94.5,Canceled
INN00950,Neptune,24/5/2018,2,0,Luxury Buffet Breakfast,0,0,0,3,0,11,Offline,0,0,160.0,Arrived
INN04219,Neptune,6/2/2018,2,0,Not Selected,0,0,2,2,0,31,Online,0,0,50.6,Arrived
INN04191,Neptune,19/10/2017,2,0,Buffet Breakfast,0,0,1,2,0,5,Offline,0,0,90.0,Arrived
INN30064,Neptune,28/3/2018,2,0,Buffet Breakfast,2,0,1,4,0,53,Online,0,0,85.85,Arrived
INN34000,Neptune,9/4/2018,2,0,Buffet Breakfast,1,0,1,1,0,159,Offline,0,0,70.0,Arrived
INN25482,Venus,10/6/2018,3,0,Buffet Breakfast,2,0,1,2,0,58,Online,0,0,159.3,Arrived
INN21568,Neptune,10/10/2018,1,0,Buffet Breakfast,0,0,1,2,0,180,Offline,0,0,120.0,Canceled
INN10679,Neptune,3/11/2018,2,0,Buffet Breakfast,0,0,0,3,0,304,Offline,0,0,89.0,Canceled
INN27133,Neptune,30/7/2018,2,1,Buffet Breakfast,1,0,2,2,0,170,Online,0,0,114.75,Canceled
INN31120,Neptune,14/10/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,34,Online,0,0,108.9,Arrived
INN26986,Neptune,8/6/2018,1,0,Buffet Breakfast,0,0,0,2,0,20,Offline,0,0,116.0,Arrived
INN25489,Neptune,31/3/2018,2,0,Buffet Breakfast,1,0,0,3,0,41,Online,0,0,117.9,Arrived
INN32003,Neptune,18/8/2018,1,0,Luxury Buffet Breakfast,0,0,0,2,0,320,Offline,0,0,90.0,Arrived
INN14194,Neptune,3/11/2018,2,0,Buffet Breakfast,0,0,0,3,0,304,Offline,0,0,89.0,Canceled
INN22456,Neptune,6/6/2018,1,0,Buffet Breakfast,0,0,1,3,0,118,Offline,0,0,110.0,Arrived
INN02748,Neptune,9/10/2018,2,0,Not Selected,1,0,1,0,0,102,Online,0,0,108.0,Canceled
INN03589,Neptune,18/10/2018,2,0,Buffet Breakfast,1,0,2,8,0,269,Online,0,0,67.77,Arrived
INN13168,Neptune,25/7/2018,2,0,Not Selected,0,0,1,3,0,48,Offline,0,0,63.75,Arrived
INN26654,Neptune,16/10/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,102,Offline,0,0,101.5,Canceled
INN21925,Neptune,30/12/2017,2,0,Buffet Breakfast,0,0,0,3,0,160,Offline,0,0,70.67,Arrived
INN33523,Neptune,3/11/2018,2,0,Buffet Breakfast,0,0,0,3,0,304,Offline,0,0,89.0,Canceled
INN35233,Neptune,15/5/2018,2,0,Buffet Breakfast,0,0,2,1,0,63,Online,0,0,126.9,Canceled
INN28886,Neptune,30/9/2017,2,0,Buffet Breakfast,0,0,0,2,0,27,Offline,0,0,108.0,Arrived
INN10858,Neptune,26/9/2018,1,0,Buffet Breakfast,0,0,1,1,0,4,Offline,0,0,98.1,Canceled
INN05974,Neptune,25/7/2017,2,0,Luxury Buffet Breakfast,0,0,2,1,0,110,Online,0,0,94.5,Canceled
INN05106,Neptune,13/5/2018,2,0,Buffet Breakfast,0,0,1,2,0,273,Online,0,0,95.0,Canceled
INN32043,Jupiter,25/2/2018,2,2,Buffet Breakfast,0,0,2,3,0,43,Online,0,0,152.05,Arrived
INN02064,Neptune,11/6/2018,2,0,Buffet Breakfast,0,0,2,1,0,26,Offline,0,0,95.0,Arrived
INN23868,Neptune,29/5/2018,2,0,Not Selected,0,0,2,1,0,89,Online,0,0,116.1,Canceled
INN01431,Neptune,11/9/2018,1,0,Buffet Breakfast,0,0,2,0,0,23,Online,0,0,84.7,Arrived
INN07410,Neptune,1/7/2018,2,0,Not Selected,1,0,0,2,0,36,Online,0,0,107.1,Arrived
INN03115,Venus,18/8/2018,3,0,Buffet Breakfast,2,1,2,3,0,48,Online,0,0,177.3,Arrived
INN32351,Venus,18/8/2018,1,0,Buffet Breakfast,1,0,0,3,0,0,Online,0,0,178.33,Arrived
INN09253,Neptune,30/6/2018,1,0,Buffet Breakfast,0,0,0,3,0,134,Online,0,0,90.9,Canceled
INN23632,Neptune,9/5/2018,2,0,Not Selected,1,0,1,3,0,111,Online,0,0,102.75,Arrived
INN35762,Neptune,16/10/2018,2,0,Buffet Breakfast,0,0,1,0,0,286,Offline,0,0,90.0,Canceled
INN21699,Neptune,19/2/2018,2,0,Buffet Breakfast,0,0,0,1,0,8,Corporate,0,0,91.0,Arrived
INN14768,Venus,21/10/2018,2,0,Buffet Breakfast,0,0,0,2,0,74,Online,0,0,132.3,Canceled
INN21074,Neptune,12/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,105,Offline,0,0,75.0,Arrived
INN24056,Venus,11/7/2018,3,0,Buffet Breakfast,0,0,1,3,0,74,Online,0,0,139.95,Canceled
INN11584,Neptune,26/6/2018,2,0,Buffet Breakfast,0,0,1,0,0,156,Online,0,0,96.3,Canceled
INN24175,Neptune,8/1/2018,2,0,Buffet Breakfast,1,0,0,2,0,4,Online,0,0,87.0,Arrived
INN20699,Neptune,4/11/2017,2,0,Buffet Breakfast,1,0,0,1,0,14,Online,0,0,87.0,Canceled
INN18347,Neptune,2/11/2018,1,0,Buffet Breakfast,0,0,0,1,3,0,Corporate,1,0,65.0,Arrived
INN30538,Neptune,11/9/2018,2,0,Not Selected,1,0,2,0,0,47,Online,0,0,125.1,Arrived
INN16211,Venus,23/7/2018,3,0,Buffet Breakfast,2,0,2,2,0,68,Online,0,0,137.7,Arrived
INN17124,Neptune,31/10/2018,2,0,Buffet Breakfast,2,0,1,0,0,95,Online,0,0,90.9,Arrived
INN23691,Neptune,9/9/2017,2,0,Luxury Buffet Breakfast,1,0,2,4,0,327,Offline,0,0,88.0,Arrived
INN02734,Neptune,6/6/2018,1,0,Buffet Breakfast,0,0,1,1,0,118,Offline,0,0,110.0,Arrived
INN19805,Neptune,20/10/2017,2,0,Buffet Breakfast,0,0,0,3,0,17,Online,0,0,82.08,Arrived
INN18419,Neptune,10/10/2018,1,0,Buffet Breakfast,0,0,1,0,0,32,Corporate,0,0,95.0,Arrived
INN00338,Neptune,23/7/2018,2,0,Not Selected,1,0,1,1,0,175,Online,0,0,85.5,Arrived
INN01820,Neptune,5/12/2017,2,0,Buffet Breakfast,2,1,2,1,0,49,Online,0,0,115.2,Arrived
INN09694,Venus,31/10/2018,3,0,Buffet Breakfast,0,0,1,3,0,133,Online,0,0,122.63,Canceled
INN02332,Saturn,12/6/2018,0,2,Buffet Breakfast,1,0,2,1,0,34,Online,0,0,119.5,Arrived
INN02900,Venus,16/9/2017,2,0,Not Selected,2,0,0,2,0,15,Online,0,0,115.0,Arrived
INN06924,Jupiter,5/2/2018,2,0,Buffet Breakfast,0,0,1,2,0,15,Corporate,0,0,97.0,Arrived
INN14802,Neptune,25/4/2018,2,0,Not Selected,0,0,1,2,0,91,Online,0,0,85.5,Canceled
INN20466,Saturn,5/11/2017,2,0,Buffet Breakfast,2,0,0,2,0,47,Online,0,0,105.5,Arrived
INN04222,Neptune,18/10/2018,2,0,Not Selected,2,0,1,5,0,277,Online,0,0,82.17,Arrived
INN01143,Neptune,22/9/2018,1,0,Buffet Breakfast,0,0,0,3,0,276,Offline,0,0,95.67,Arrived
INN18258,Neptune,23/6/2018,2,0,Buffet Breakfast,1,0,0,1,0,80,Online,0,0,96.3,Arrived
INN32295,Neptune,20/5/2018,2,0,Buffet Breakfast,0,0,0,2,0,22,Offline,0,0,140.0,Arrived
INN05724,Neptune,25/12/2018,2,0,Not Selected,0,0,2,1,0,46,Online,0,0,79.2,Arrived
INN31119,Neptune,9/10/2018,2,0,Buffet Breakfast,0,0,2,1,0,23,Offline,0,0,85.0,Arrived
INN24383,Neptune,2/12/2018,2,0,Buffet Breakfast,0,0,0,2,0,29,Corporate,0,0,85.0,Arrived
INN32891,Neptune,7/9/2017,2,0,Buffet Breakfast,0,0,3,7,0,23,Online,0,0,95.98,Arrived
INN35789,Venus,16/7/2018,2,0,Buffet Breakfast,1,0,2,1,0,183,Online,0,0,105.3,Canceled
INN26961,Neptune,29/7/2018,2,0,Buffet Breakfast,0,0,2,2,0,171,Online,0,0,99.45,Canceled
INN01250,Neptune,25/11/2018,2,0,Not Selected,0,0,0,1,0,191,Online,0,0,71.1,Canceled
INN20962,Venus,24/4/2018,2,0,Luxury Buffet Breakfast,0,0,2,3,0,81,Online,0,0,110.16,Canceled
INN05887,Neptune,15/9/2018,2,1,Buffet Breakfast,2,0,0,1,0,6,Online,0,0,187.0,Arrived
INN19803,Neptune,29/8/2017,2,0,Luxury Buffet Breakfast,0,0,2,1,0,145,Offline,0,0,94.5,Arrived
INN18380,Neptune,27/6/2018,1,0,Luxury Buffet Breakfast,0,0,1,3,0,49,Offline,0,0,72.0,Arrived
INN22453,Neptune,29/11/2018,1,0,Buffet Breakfast,0,0,0,1,0,14,Corporate,0,0,79.0,Arrived
INN11017,Neptune,26/8/2018,1,1,Buffet Breakfast,0,0,2,2,0,179,Online,0,0,82.18,Canceled
INN06025,Neptune,6/4/2018,2,0,Luxury Buffet Breakfast,0,0,0,1,0,55,Offline,0,0,104.0,Arrived
INN13911,Neptune,16/10/2018,2,0,Buffet Breakfast,0,0,2,3,0,256,Online,0,0,100.75,Canceled
INN04766,Saturn,4/4/2018,0,2,Buffet Breakfast,1,0,1,3,0,147,Online,0,0,6.0,Arrived
INN35054,Neptune,1/3/2018,1,0,Buffet Breakfast,0,1,0,3,0,6,Offline,0,0,65.0,Arrived
INN22992,Neptune,10/5/2018,2,0,Buffet Breakfast,0,0,0,2,0,3,Offline,0,0,95.0,Arrived
INN29285,Neptune,22/12/2018,3,0,Buffet Breakfast,3,0,0,2,0,127,Online,0,0,90.0,Arrived
INN28345,Venus,8/5/2018,3,0,Buffet Breakfast,0,0,2,1,0,55,Online,0,0,159.3,Arrived
INN20097,Venus,9/5/2018,2,0,Buffet Breakfast,1,0,1,1,0,10,Online,0,0,126.0,Arrived
INN00001,Neptune,2/10/2017,2,0,Buffet Breakfast,0,0,1,2,0,224,Offline,0,0,65.0,Arrived
INN25004,Venus,18/10/2017,3,0,Buffet Breakfast,1,0,2,2,0,23,Offline,0,0,105.0,Arrived
INN13456,Neptune,8/4/2018,2,0,Buffet Breakfast,1,0,0,2,0,98,Online,0,0,85.6,Canceled
INN36013,Venus,31/10/2017,2,1,Buffet Breakfast,1,0,2,2,0,33,Offline,0,0,63.75,Arrived
INN31335,Mercury,21/5/2018,3,1,Buffet Breakfast,0,0,2,1,0,24,Online,0,0,285.17,Canceled
INN03975,Neptune,24/2/2018,2,0,Not Selected,0,0,0,4,0,48,Online,0,0,51.09,Arrived
INN12658,Neptune,27/3/2018,1,0,Luxury Buffet Breakfast,0,0,2,1,0,122,Offline,0,0,86.0,Arrived
INN17443,Neptune,12/4/2018,1,0,Buffet Breakfast,0,0,0,1,0,47,Online,0,0,99.9,Canceled
INN33321,Venus,24/10/2018,3,0,Buffet Breakfast,2,0,1,2,0,141,Online,0,0,132.6,Arrived
INN00552,Neptune,2/1/2018,2,0,Buffet Breakfast,0,0,0,1,0,18,Offline,0,0,54.0,Arrived
INN01098,Neptune,23/3/2018,2,0,Buffet Breakfast,1,0,0,4,0,86,Online,0,0,88.83,Canceled
INN22538,Neptune,11/7/2018,2,1,Buffet Breakfast,1,0,2,5,0,156,Offline,0,0,94.91,Arrived
INN18489,Venus,25/8/2018,2,0,Buffet Breakfast,1,0,0,3,0,95,Online,0,0,131.4,Arrived
INN31074,Neptune,13/2/2018,2,0,Not Selected,1,0,1,1,0,36,Online,0,0,67.5,Arrived
INN20881,Neptune,22/5/2018,2,0,Buffet Breakfast,3,0,1,0,3,3,Complementary,1,2,0.0,Arrived
INN21324,Neptune,28/9/2018,1,0,Not Selected,0,0,0,1,0,103,Offline,0,0,85.0,Canceled
INN32456,Neptune,13/8/2018,2,0,Buffet Breakfast,0,0,1,1,0,158,Online,0,0,114.3,Canceled
INN34846,Venus,15/8/2018,3,0,Buffet Breakfast,1,0,1,4,0,186,Online,0,0,130.05,Canceled
INN06977,Neptune,22/8/2018,1,0,Buffet Breakfast,1,1,1,1,0,17,Corporate,0,0,67.0,Arrived
INN24573,Neptune,11/10/2018,1,0,Buffet Breakfast,0,0,0,2,0,181,Offline,0,0,120.0,Canceled
INN34057,Neptune,25/11/2018,2,0,Buffet Breakfast,2,0,0,2,0,130,Online,0,0,90.0,Arrived
INN35370,Neptune,26/9/2018,2,0,Luxury Buffet Breakfast,0,0,1,2,0,418,Offline,0,0,107.0,Canceled
INN00702,Venus,17/9/2017,2,0,Not Selected,3,0,0,1,0,15,Online,0,0,115.0,Arrived
INN22350,Neptune,11/5/2018,2,0,Buffet Breakfast,0,0,0,4,0,89,Online,0,0,119.85,Arrived
INN18263,Neptune,14/8/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,39,Offline,0,0,109.0,Arrived
INN26896,Saturn,31/5/2018,0,2,Buffet Breakfast,1,0,0,3,0,150,Online,0,0,95.82,Arrived
INN13747,Neptune,30/11/2018,1,0,Not Selected,1,0,0,2,0,7,Online,0,0,78.0,Canceled
INN18699,Neptune,15/6/2018,2,0,Not Selected,1,0,0,3,0,3,Online,0,0,132.0,Arrived
INN25133,Neptune,28/2/2018,1,0,Buffet Breakfast,0,0,2,1,0,1,Offline,0,0,60.0,Canceled
INN14563,Neptune,28/11/2018,1,0,Buffet Breakfast,0,0,1,0,0,5,Corporate,0,0,77.0,Arrived
INN21116,Neptune,29/9/2018,2,0,Buffet Breakfast,0,0,2,4,0,263,Online,0,0,100.3,Canceled
INN02789,Neptune,13/9/2018,2,0,Luxury Buffet Breakfast,1,0,0,2,0,346,Online,0,0,115.0,Canceled
INN15129,Neptune,15/10/2017,2,0,Buffet Breakfast,0,0,0,3,0,193,Offline,0,0,65.0,Canceled
INN24995,Neptune,22/4/2018,2,0,Buffet Breakfast,0,0,1,2,0,168,Offline,0,0,85.0,Canceled
INN02961,Neptune,16/10/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,102,Offline,0,0,109.0,Arrived
INN01781,Venus,18/11/2018,2,0,Buffet Breakfast,1,0,1,2,0,30,Online,0,0,114.0,Arrived
INN31566,Neptune,10/10/2018,1,0,Buffet Breakfast,1,0,1,0,0,3,Online,0,0,118.58,Arrived
INN23614,Venus,7/7/2018,3,0,Buffet Breakfast,0,0,2,3,0,94,Online,0,0,146.7,Canceled
INN01095,Neptune,17/3/2018,2,0,Buffet Breakfast,0,0,1,3,0,100,Online,0,0,73.95,Arrived
INN24292,Neptune,8/3/2018,2,0,Buffet Breakfast,1,0,2,5,0,35,Online,0,0,81.9,Canceled
INN17310,Neptune,16/11/2018,2,0,Buffet Breakfast,2,0,0,1,0,13,Online,0,0,114.0,Arrived
INN20441,Neptune,16/2/2018,1,0,Buffet Breakfast,0,0,0,1,0,6,Online,0,0,85.0,Arrived
INN30875,Neptune,16/5/2018,2,0,Buffet Breakfast,0,0,1,1,0,80,Offline,0,0,89.75,Arrived
INN24031,Neptune,10/6/2018,2,0,Buffet Breakfast,1,0,1,2,0,57,Offline,0,0,90.67,Arrived
INN27436,Neptune,28/7/2018,2,1,Buffet Breakfast,0,0,0,2,0,37,Online,0,0,152.1,Canceled
INN31769,Neptune,28/10/2018,2,0,Buffet Breakfast,0,0,1,2,0,249,Online,0,0,96.3,Canceled
INN26335,Neptune,19/11/2017,2,0,Buffet Breakfast,2,0,0,2,0,72,Online,0,0,85.0,Arrived
INN21408,Neptune,27/6/2018,2,1,Buffet Breakfast,0,0,1,0,0,74,Online,0,0,112.5,Arrived
INN24491,Neptune,14/8/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,0,Offline,0,0,109.0,Arrived
INN23290,Neptune,27/4/2018,2,0,Buffet Breakfast,1,0,2,5,0,108,Online,0,0,97.02,Arrived
INN28743,Neptune,17/9/2018,2,0,Luxury Buffet Breakfast,0,0,2,1,0,220,Offline,0,0,172.0,Canceled
INN33015,Neptune,13/9/2018,2,0,Buffet Breakfast,1,0,2,5,0,173,Online,0,0,126.9,Canceled
INN11129,Neptune,10/5/2018,1,0,Not Selected,0,0,0,3,0,25,Online,0,0,129.0,Arrived
INN23946,Neptune,9/11/2017,1,0,Buffet Breakfast,0,0,1,1,2,0,Corporate,1,0,65.0,Arrived
INN14442,Neptune,30/10/2017,2,0,Buffet Breakfast,0,0,2,2,0,99,Offline,0,0,65.0,Canceled
INN11543,Neptune,3/3/2018,2,0,Buffet Breakfast,2,0,0,3,0,22,Online,0,0,94.33,Arrived
INN08299,Neptune,29/9/2017,2,0,Buffet Breakfast,0,0,0,2,0,68,Offline,0,0,65.0,Arrived
INN28186,Neptune,27/9/2017,2,0,Buffet Breakfast,3,0,4,5,0,62,Online,0,0,131.51,Arrived
INN04793,Jupiter,28/10/2018,2,2,Buffet Breakfast,1,0,2,2,0,80,Online,0,0,160.65,Canceled
INN26712,Neptune,8/9/2018,2,0,Buffet Breakfast,1,0,0,3,0,183,Offline,0,0,110.0,Canceled
INN01357,Venus,14/4/2018,2,0,Buffet Breakfast,0,0,0,3,0,29,Offline,0,0,90.95,Arrived
INN08174,Neptune,31/8/2018,2,0,Luxury Buffet Breakfast,2,0,0,3,0,55,Online,0,0,144.0,Arrived
INN10976,Neptune,16/11/2018,1,0,Buffet Breakfast,2,0,0,4,0,8,Online,0,0,80.75,Arrived
INN25757,Neptune,20/12/2018,2,0,Luxury Buffet Breakfast,1,0,2,5,0,73,Online,0,0,88.29,Arrived
INN33169,Neptune,29/8/2017,2,0,Buffet Breakfast,1,0,2,4,0,17,Online,0,0,97.5,Canceled
INN09980,Neptune,2/12/2018,2,0,Buffet Breakfast,1,0,2,2,0,57,Online,0,0,88.4,Arrived
INN14173,Neptune,17/3/2018,2,0,Buffet Breakfast,1,0,0,2,0,17,Corporate,0,0,80.0,Arrived
INN04913,Neptune,28/2/2018,1,0,Buffet Breakfast,0,0,2,1,0,1,Online,0,0,60.0,Canceled
INN14078,Venus,20/8/2018,3,0,Buffet Breakfast,1,0,1,1,0,125,Online,0,0,137.7,Canceled
INN33394,Venus,5/1/2018,1,0,Buffet Breakfast,2,1,0,3,12,0,Complementary,1,0,0.0,Arrived
INN23328,Neptune,26/10/2018,2,0,Not Selected,3,0,0,3,0,34,Online,0,0,109.0,Arrived
INN26719,Neptune,7/10/2018,2,0,Buffet Breakfast,1,0,1,2,0,96,Online,0,0,118.8,Canceled
INN30809,Neptune,17/4/2018,2,0,Buffet Breakfast,1,0,2,2,0,100,Offline,0,0,80.75,Arrived
INN24277,Neptune,18/9/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,74,Offline,0,0,109.0,Arrived
INN06808,Neptune,21/12/2018,2,0,Not Selected,2,0,0,3,0,0,Online,0,0,67.58,Arrived
INN07528,Neptune,7/9/2017,2,0,Buffet Breakfast,2,0,1,1,0,32,Online,0,0,103.5,Arrived
INN22018,Neptune,4/7/2018,2,0,Buffet Breakfast,1,0,1,2,0,46,Online,0,0,117.9,Arrived
INN31844,Neptune,25/10/2018,2,1,Buffet Breakfast,2,0,0,1,0,54,Online,0,0,123.3,Arrived
INN02735,Neptune,17/3/2018,2,0,Not Selected,0,0,0,1,0,47,Online,0,0,71.1,Canceled
INN24915,Neptune,2/12/2017,1,0,Buffet Breakfast,0,0,0,1,0,14,Corporate,0,0,79.0,Arrived
INN17582,Venus,27/1/2018,2,0,Buffet Breakfast,0,0,2,5,0,70,Offline,0,0,52.0,Arrived
INN17543,Neptune,15/7/2018,2,0,Buffet Breakfast,2,0,2,3,0,92,Offline,0,0,72.25,Arrived
INN02436,Neptune,18/12/2017,2,0,Not Selected,2,0,0,1,0,18,Online,0,0,75.0,Arrived
INN29072,Neptune,7/12/2018,2,0,Buffet Breakfast,2,1,0,3,0,46,Online,0,0,102.6,Arrived
INN10583,Neptune,5/8/2018,2,0,Buffet Breakfast,0,0,1,2,0,115,Online,0,0,120.3,Canceled
INN18539,Neptune,4/5/2018,1,1,Buffet Breakfast,0,0,0,3,0,108,Online,0,0,92.4,Arrived
INN02880,Neptune,10/11/2018,2,0,Buffet Breakfast,2,0,0,3,0,50,Online,0,0,126.3,Arrived
INN16901,Neptune,18/3/2018,1,0,Buffet Breakfast,0,0,0,1,8,0,Offline,1,0,45.0,Arrived
INN31517,Neptune,22/7/2018,2,0,Buffet Breakfast,1,1,2,4,0,132,Online,0,0,105.37,Arrived
INN35659,Neptune,17/5/2018,1,0,Buffet Breakfast,1,0,0,3,3,0,Corporate,1,0,65.0,Arrived
INN12427,Venus,17/6/2018,3,0,Buffet Breakfast,2,0,0,2,0,45,Online,0,0,159.3,Arrived
INN34960,Venus,9/8/2018,3,0,Buffet Breakfast,0,0,0,3,0,63,Online,0,0,168.3,Arrived
INN06388,Venus,20/9/2018,2,0,Buffet Breakfast,0,0,0,3,0,117,Online,0,0,143.1,Canceled
INN26804,Venus,27/4/2018,1,0,Buffet Breakfast,2,0,0,0,0,0,Complementary,0,0,0.0,Arrived
INN15453,Neptune,4/2/2018,1,0,Buffet Breakfast,1,0,0,1,0,7,Online,0,0,86.0,Arrived
INN04490,Neptune,6/12/2018,2,0,Buffet Breakfast,1,0,0,4,0,19,Online,0,0,89.89,Arrived
INN17321,Jupiter,1/3/2018,2,2,Buffet Breakfast,0,0,0,1,0,43,Online,0,0,153.9,Canceled
INN04934,Neptune,11/7/2018,1,1,Buffet Breakfast,1,0,1,3,0,173,Online,0,0,65.49,Arrived
INN28767,Neptune,27/10/2018,2,0,Not Selected,1,0,2,3,0,6,Online,0,0,128.0,Arrived
INN13441,Neptune,14/8/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,39,Offline,0,0,101.5,Arrived
INN21005,Neptune,24/8/2018,2,0,Buffet Breakfast,1,0,0,4,0,177,Online,0,0,93.08,Arrived
INN05259,Neptune,8/10/2018,2,0,Buffet Breakfast,1,0,2,2,0,99,Online,0,0,118.0,Arrived
INN16014,Neptune,18/12/2017,1,0,Buffet Breakfast,0,0,0,1,0,28,Corporate,0,0,65.0,Arrived
INN34140,Neptune,27/3/2018,2,0,Buffet Breakfast,1,0,2,3,0,82,Online,0,0,84.15,Arrived
INN36066,Neptune,10/10/2017,1,0,Buffet Breakfast,0,0,1,1,0,2,Offline,0,0,106.4,Arrived
INN07650,Neptune,14/3/2018,2,0,Luxury Buffet Breakfast,1,0,1,4,0,54,Offline,0,0,92.0,Arrived
